该地区学术加速暂未支持，但您可以使用三方资源:
 - GitHub: https://ghproxy.com/
 - HuggingFace: https://hf-mirror.com/

2026-05-19 22:02:15,346	WARNING utils.py:458 -- Detecting docker specified CPUs. In previous versions of Ray, CPU detection in containers was incorrect. Please ensure that Ray has enough CPUs allocated. As a temporary workaround to revert to the prior behavior, set `RAY_USE_MULTIPROCESSING_CPU_COUNT=1` as an env var before starting Ray. Set the env var: `RAY_DISABLE_DOCKER_CPU_WARNING=1` to mute this warning.
[36m(TaskRunner pid=38745)[0m step:27 - global_seqlen/min:43494.000 - global_seqlen/max:43494.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:43494.000 - global_seqlen/balanced_max:43494.000 - global_seqlen/mean:43494.000 - actor/entropy_loss:0.509 - training/rollout_probs_diff_max:0.039 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.005 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.000 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.041 - perf/mfu/actor:0.231 - perf/max_memory_allocated_gb:66.503 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:162.672 - actor/lr:0.000 - training/global_step:27.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:23.132 - response_length/max:54.000 - response_length/min:14.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1121.447 - prompt_length/max:2276.000 - prompt_length/min:206.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:4.750 - episode/length/max:5.000 - episode/length/min:4.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.109 - timing_s/gen:6.302 - timing_s/reward:0.017 - timing_s/old_log_prob:2.241 - timing_s/ref:5.801 - timing_s/adv:0.009 - timing_s/update_actor:6.914 - timing_s/step:21.290 - timing_per_token_ms/ref:0.133 - timing_per_token_ms/update_actor:0.159 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.170 - perf/total_num_tokens:43494.000 - perf/time_per_step:21.290 - perf/throughput:2042.955
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.7142857142857142
[36m(TaskRunner pid=38745)[0m step:28 - global_seqlen/min:34667.000 - global_seqlen/max:34667.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:34667.000 - global_seqlen/balanced_max:34667.000 - global_seqlen/mean:34667.000 - actor/entropy_loss:0.335 - training/rollout_probs_diff_max:0.046 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:0.944 - actor/kl_loss:0.023 - actor/kl_coef:0.010 - actor/pg_loss:-0.001 - actor/pg_clipfrac:0.005 - actor/ppo_kl:0.003 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:20.991 - perf/mfu/actor:0.204 - perf/max_memory_allocated_gb:66.503 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:162.722 - actor/lr:0.000 - training/global_step:28.000 - training/epoch:0.000 - critic/score/mean:1.383 - critic/score/max:10.000 - critic/score/min:-0.100 - critic/rewards/mean:1.383 - critic/rewards/max:10.000 - critic/rewards/min:-0.100 - critic/advantages/mean:0.039 - critic/advantages/max:9.073 - critic/advantages/min:-9.073 - critic/returns/mean:0.039 - critic/returns/max:9.073 - critic/returns/min:-9.073 - response_length/mean:22.528 - response_length/max:50.000 - response_length/min:14.000 - response_length/clip_ratio:0.000 - prompt_length/mean:940.444 - prompt_length/max:2355.000 - prompt_length/min:201.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:1.250 - episode/reward/max:10.000 - episode/reward/min:0.000 - episode/length/mean:4.500 - episode/length/max:5.000 - episode/length/min:3.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.125 - episode/webshop_task_score (not success_rate):0.317 - timing_s/gen:6.795 - timing_s/reward:0.014 - timing_s/old_log_prob:2.104 - timing_s/ref:5.457 - timing_s/adv:0.008 - timing_s/update_actor:6.179 - timing_s/step:20.562 - timing_per_token_ms/ref:0.157 - timing_per_token_ms/update_actor:0.178 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:8.378 - perf/total_num_tokens:34667.000 - perf/time_per_step:20.562 - perf/throughput:1685.968
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.7619047619047619
[36m(TaskRunner pid=38745)[0m step:29 - global_seqlen/min:39099.000 - global_seqlen/max:39099.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:39099.000 - global_seqlen/balanced_max:39099.000 - global_seqlen/mean:39099.000 - actor/entropy_loss:0.661 - training/rollout_probs_diff_max:0.080 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.002 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.002 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.066 - perf/mfu/actor:0.221 - perf/max_memory_allocated_gb:66.503 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:162.785 - actor/lr:0.000 - training/global_step:29.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:25.351 - response_length/max:76.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:1031.378 - prompt_length/max:2145.000 - prompt_length/min:204.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:4.625 - episode/length/max:5.000 - episode/length/min:3.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.038 - timing_s/gen:6.712 - timing_s/reward:0.016 - timing_s/old_log_prob:1.981 - timing_s/ref:5.603 - timing_s/adv:0.008 - timing_s/update_actor:6.439 - timing_s/step:20.764 - timing_per_token_ms/ref:0.143 - timing_per_token_ms/update_actor:0.165 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.155 - perf/total_num_tokens:39099.000 - perf/time_per_step:20.764 - perf/throughput:1882.988
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.8888888888888888
[36m(TaskRunner pid=38745)[0m Training Progress:  94%|█████████████████████████████████████████████████████████████████████████████████████████████████████████       | 30/32 [27:20<01:04, 32.49s/it]
[36m(TaskRunner pid=38745)[0m Training Progress:  97%|████████████████████████████████████████████████████████████████████████████████████████████████████████████▌   | 31/32 [27:40<00:28, 28.74s/it]
[36m(TaskRunner pid=38745)[0m step:30 - global_seqlen/min:34679.000 - global_seqlen/max:34679.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:34679.000 - global_seqlen/balanced_max:34679.000 - global_seqlen/mean:34679.000 - actor/entropy_loss:0.426 - training/rollout_probs_diff_max:0.054 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:0.912 - actor/kl_loss:0.034 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.003 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.455 - perf/mfu/actor:0.208 - perf/max_memory_allocated_gb:66.503 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:162.822 - actor/lr:0.000 - training/global_step:30.000 - training/epoch:0.000 - critic/score/mean:-0.009 - critic/score/max:0.000 - critic/score/min:-0.100 - critic/rewards/mean:-0.009 - critic/rewards/max:0.000 - critic/rewards/min:-0.100 - critic/advantages/mean:-0.003 - critic/advantages/max:0.092 - critic/advantages/min:-0.157 - critic/returns/mean:-0.003 - critic/returns/max:0.092 - critic/returns/min:-0.157 - response_length/mean:21.794 - response_length/max:45.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:998.176 - prompt_length/max:2192.000 - prompt_length/min:210.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:4.250 - episode/length/max:5.000 - episode/length/min:3.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.000 - timing_s/gen:6.202 - timing_s/reward:0.014 - timing_s/old_log_prob:1.805 - timing_s/ref:5.144 - timing_s/adv:0.007 - timing_s/update_actor:6.078 - timing_s/step:19.255 - timing_per_token_ms/ref:0.148 - timing_per_token_ms/update_actor:0.175 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:8.370 - perf/total_num_tokens:34679.000 - perf/time_per_step:19.255 - perf/throughput:1801.022
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.7619047619047619
[36m(TaskRunner pid=38745)[0m step:31 - global_seqlen/min:36447.000 - global_seqlen/max:36447.000 - global_seqlen/minmax_diff:0.000 - global_seqlen/balanced_min:36447.000 - global_seqlen/balanced_max:36447.000 - global_seqlen/mean:36447.000 - actor/entropy_loss:0.446 - training/rollout_probs_diff_max:0.044 - training/rollout_probs_diff_mean:0.002 - training/rollout_probs_diff_std:0.006 - episode/valid_action_ratio:1.000 - actor/kl_loss:0.025 - actor/kl_coef:0.010 - actor/pg_loss:0.000 - actor/pg_clipfrac:0.000 - actor/ppo_kl:0.003 - actor/pg_clipfrac_lower:0.000 - actor/grad_norm:0.088 - perf/mfu/actor:0.210 - perf/max_memory_allocated_gb:66.503 - perf/max_memory_reserved_gb:76.404 - perf/cpu_memory_used_gb:162.923 - actor/lr:0.000 - training/global_step:31.000 - training/epoch:0.000 - critic/score/mean:0.000 - critic/score/max:0.000 - critic/score/min:0.000 - critic/rewards/mean:0.000 - critic/rewards/max:0.000 - critic/rewards/min:0.000 - critic/advantages/mean:0.000 - critic/advantages/max:0.000 - critic/advantages/min:0.000 - critic/returns/mean:0.000 - critic/returns/max:0.000 - critic/returns/min:0.000 - response_length/mean:21.676 - response_length/max:55.000 - response_length/min:15.000 - response_length/clip_ratio:0.000 - prompt_length/mean:963.378 - prompt_length/max:2135.000 - prompt_length/min:210.000 - prompt_length/clip_ratio:0.000 - episode/reward/mean:0.000 - episode/reward/max:0.000 - episode/reward/min:0.000 - episode/length/mean:4.625 - episode/length/max:5.000 - episode/length/min:4.000 - episode/tool_call_count/mean:0.000 - episode/success_rate:0.000 - episode/webshop_task_score (not success_rate):0.370 - timing_s/gen:6.111 - timing_s/reward:0.015 - timing_s/old_log_prob:1.968 - timing_s/ref:5.587 - timing_s/adv:0.008 - timing_s/update_actor:6.305 - timing_s/step:19.999 - timing_per_token_ms/ref:0.153 - timing_per_token_ms/update_actor:0.173 - timing_per_token_ms/adv:0.000 - timing_per_token_ms/gen:7.619 - perf/total_num_tokens:36447.000 - perf/time_per_step:19.999 - perf/throughput:1822.464
[36m(TaskRunner pid=38745)[0m list(reward_extra_infos_dict.keys())=[]
[36m(TaskRunner pid=38745)[0m Avg size of step-level group: 1.5909090909090908
[36m(TaskRunner pid=38745)[0m test_gen_batch meta info: {'eos_token_id': 151645, 'pad_token_id': 151643, 'recompute_log_prob': False, 'do_sample': True, 'validate': True}
[36m(TaskRunner pid=38745)[0m validation generation end
[36m(TaskRunner pid=38745)[0m [text][prompt] <|im_start|>system
[36m(TaskRunner pid=38745)[0m You are Qwen, created by Alibaba Cloud. You are a helpful assistant.<|im_end|>
[36m(TaskRunner pid=38745)[0m <|im_start|>user
[36m(TaskRunner pid=38745)[0m 
[36m(TaskRunner pid=38745)[0m You are an expert autonomous agent operating in the WebShop e‑commerce environment.
[36m(TaskRunner pid=38745)[0m Your task is to: Find me slim fit, loose fit women's tops, tees & blouses with long sleeve, short sleeve with color: a01#red, and size: x-large, and price lower than 40.00 dollars.
[36m(TaskRunner pid=38745)[0m Prior to this step, you have already taken 2 step(s). Below are the most recent 2 observations and the corresponding actions you took: [Observation 1: ''Search'', Action 1: 'search[slim fit women's tops, tees & blouses, long sleeve, short sleeve, color a01#red, size x-large, price < 40.00]']
[36m(TaskRunner pid=38745)[0m [Observation 2: ''Back to Search' [SEP] 'Page 1 (Total results: 50)' [SEP] 'Next >' [SEP] 'B09QGK5XHZ' [SEP] 'WENKOMG1 Men's Long Sleeve Undershirt with Mask Turtleneck Hooded T-Shirt Solid Color Workout Tops Zipper Side Slit Shirts Slim Fit Sweatshirt Spring/Summer Tee Shirts(Gray,)' [SEP] '$8.39' [SEP] 'B09S3BN15C' [SEP] 'Mens Linen Shirt,Men's Striped Shirts Casual Short Sleeve Button Down Shirts Regular Fit Hawaiian Shirts Beach Tees Tops' [SEP] '$3.78 to $11.38' [SEP] 'B094Q7B3SS' [SEP] 'Women Cold Shoulder Tops, Summer Butterfly Print Shirts Fashion Casual Short Sleeve Plus-Size Tunic Top Tee and Blouse' [SEP] '$9.49 to $14.98' [SEP] 'B09NPML43M' [SEP] 'Womens Short Sleeve Tops, Womens Casual Dandelion Printing T-Shirts Loose O-Neck Blouse Tops Funny Graphic Tee Shirts' [SEP] '$1.01 to $1.74' [SEP] 'B09R9YCM6R' [SEP] 'XXBR Summer T-shirts for Mens, Soldier Short Sleeve 3D Street Vintage Printed Shirt Slim Fit Muscle Casual Tee Tops' [SEP] '$8.98 to $11.99' [SEP] 'B09Q67H373' [SEP] 'JSPOYOU 2022 Newly T-Shirt for Mens Funny 3D Graphics Pattern Crewneck Short Sleeve Tees Big and Tall Summer Casual Comfy Top' [SEP] '$1.99 to $8.99' [SEP] 'B09QQP3356' [SEP] 'HAUKLIE Men's Sports Waffle Ribbed Polo Shirts Summer Short Sleeve Cotton Muscle Quarter-Zip Henley T-Shirt Tunics Tops' [SEP] '$10.99' [SEP] 'B09P5CRVQ6' [SEP] 'Womens Tops Casual, Sweatshirt for Women Graphic, Womens Sweatshirt Hoodie, Women Love Print Sweatshirt Long Sleeve Cute Heart Sweater Pullover Tops Blouse' [SEP] '$22.78' [SEP] 'B078WSND96' [SEP] 'Clearance Deals Retro T-Shirt Bee Printed Blouse, 2021 Summer Fashion Boys Men 3D Round Neck Short Sleeve Tee Tops' [SEP] '$9.99 to $11.99' [SEP] 'B09NDS8F4V' [SEP] 'AODONG Onesie Pajamas for Women Onesies Romper Pajamas Printed Bodycon Jumpsuit Shorts Sexy One Piece Pjs Overall' [SEP] '$2.99 to $7.99'', Action 2: 'click[b09qgk5xhz]']
[36m(TaskRunner pid=38745)[0m You are now at step 3 and your current observation is: 'Back to Search' [SEP] '< Prev' [SEP] 'WENKOMG1 Men's Long Sleeve Undershirt with Mask Turtleneck Hooded T-Shirt Solid Color Workout Tops Zipper Side Slit Shirts Slim Fit Sweatshirt Spring/Summer Tee Shirts(Gray,)' [SEP] 'Price: $8.39' [SEP] 'Rating: N.A.' [SEP] 'Description' [SEP] 'Features' [SEP] 'Reviews' [SEP] 'Buy Now'.
[36m(TaskRunner pid=38745)[0m Your admissible actions of the current situation are: 
[36m(TaskRunner pid=38745)[0m [
[36m(TaskRunner pid=38745)[0m 'click[back to search]',
[36m(TaskRunner pid=38745)[0m 'click[< prev]',
[36m(TaskRunner pid=38745)[0m 'click[description]',
[36m(TaskRunner pid=38745)[0m 'click[features]',
[36m(TaskRunner pid=38745)[0m 'click[reviews]',
[36m(TaskRunner pid=38745)[0m 'click[buy now]',
[36m(TaskRunner pid=38745)[0m ].
[36m(TaskRunner pid=38745)[0m 
[36m(TaskRunner pid=38745)[0m Now it's your turn to take one action for the current step.
[36m(TaskRunner pid=38745)[0m You should first reason step-by-step about the current situation, then think carefully which admissible action best advances the shopping goal. This reasoning process MUST be enclosed within <think> </think> tags. 
[36m(TaskRunner pid=38745)[0m Once you've finished your reasoning, you should choose an admissible action for current step and present it within <action> </action> tags.
[36m(TaskRunner pid=38745)[0m <|im_end|>
[36m(TaskRunner pid=38745)[0m <|im_start|>assistant
[36m(TaskRunner pid=38745)[0m 
[36m(TaskRunner pid=38745)[0m [text][response] <think></think>
[36m(TaskRunner pid=38745)[0m <action>click[buy now]</action><|im_end|>
[36m(TaskRunner pid=38745)[0m [text][score] 0.0
[36m(TaskRunner pid=38745)[0m test_gen_batch meta info: {'eos_token_id': 151645, 'pad_token_id': 151643, 'recompute_log_prob': False, 'do_sample': True, 'validate': True}
[36m(TaskRunner pid=38745)[0m validation generation end
[36m(TaskRunner pid=38745)[0m test_gen_batch meta info: {'eos_token_id': 151645, 'pad_token_id': 151643, 'recompute_log_prob': False, 'do_sample': True, 'validate': True}
